Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2023-01-06,The Godfather Part II,1974,https://boxd.it/3Ewwpl,4,,,2023-01-05
2023-01-06,The Final Exit of the Disciples of Ascensia,2019,https://boxd.it/3EDOyz,4,,,2023-01-06
2023-01-07,Rosetta,1999,https://boxd.it/3EQjtz,3.5,,,2023-01-06
2023-01-07,And Then We Danced,2019,https://boxd.it/3EWByT,3.5,,,2023-01-06
2023-01-08,Magic Mike,2012,https://boxd.it/3FlsNb,3.5,,,2023-01-07
2023-01-08,SexWorld,1978,https://boxd.it/3Fwmst,3,,,2023-01-08
2023-01-09,White Noise,2022,https://boxd.it/3FLh1n,4,,,2023-01-08
2023-01-09,This Place Rules,2022,https://boxd.it/3FRkxX,3,,,2023-01-08
2023-01-10,Man Bites Dog,1992,https://boxd.it/3GdPld,3.5,,,2023-01-09
2023-01-11,Dog Eat Dog,2016,https://boxd.it/3Gy6tN,2,,,2023-01-10
2023-01-12,A Dog's Will,2000,https://boxd.it/3GNVlZ,2.5,,,2023-01-11
2023-01-13,Slumdog Millionaire,2008,https://boxd.it/3H8ycn,3,,,2023-01-12
2023-01-14,Friday the 13th Part 2,1981,https://boxd.it/3Htbgj,2.5,,,2023-01-13
2023-01-14,Friday the 13th Part III,1982,https://boxd.it/3HuVtF,2,,,2023-01-13
2023-01-16,12 Angry Men,1957,https://boxd.it/3IhZ7V,5,Yes,,2023-01-15
2023-01-17,Skinamarink,2022,https://boxd.it/3IHGev,4,,,2023-01-16
2023-01-19,Cloud Atlas,2012,https://boxd.it/3Jb10R,4,,,2023-01-18
2023-01-20,A Brighter Summer Day,1991,https://boxd.it/3JuvIR,4,,,2023-01-19
2023-01-22,My Winnipeg,2007,https://boxd.it/3K6JlN,4,,,2023-01-21
2023-01-22,Good Will Hunting,1997,https://boxd.it/3KcsHJ,4,,,2023-01-22
2023-01-23,The Farewell,2019,https://boxd.it/3Kuasx,4,Yes,,2023-01-22
2023-01-24,Starlet,2012,https://boxd.it/3KK3mf,4.5,,,2023-01-23
2023-01-25,"4 Months, 3 Weeks and 2 Days",2007,https://boxd.it/3L8nMF,4,,,2023-01-24
2023-01-26,The Shawshank Redemption,1994,https://boxd.it/3Lp6QT,3.5,,,2023-01-25
2023-01-28,Pink Flamingos,1972,https://boxd.it/3M1BMz,4,Yes,,2023-01-27
2023-01-30,Stop Making Sense,1984,https://boxd.it/3MJzWb,5,Yes,,2023-01-29
2023-02-01,Casablanca,1942,https://boxd.it/3NmrRb,4,,,2023-01-31
2023-02-02,3 Women,1977,https://boxd.it/3NCW3j,4,,,2023-02-01
2023-02-03,Ossos,1997,https://boxd.it/3NQDVJ,2.5,,,2023-02-02
2023-02-04,From Dusk Till Dawn,1996,https://boxd.it/3Oc7DR,4.5,,,2023-02-03
2023-02-05,Fat Girl,2001,https://boxd.it/3OwvjV,4,,,2023-02-04
2023-02-06,Contempt,1963,https://boxd.it/3OVUm1,3.5,,,2023-02-05
2023-02-09,Code Unknown,2000,https://boxd.it/3PIUDz,4.5,,,2023-02-08
2023-02-11,Nashville,1975,https://boxd.it/3Q4Oab,4.5,,,2023-02-10
2023-02-13,The Northman,2022,https://boxd.it/3QN4e7,4,Yes,,2023-02-12
2023-02-17,News from Home,1976,https://boxd.it/3RMkz3,3,,,2023-02-16
2023-02-18,Pride,2014,https://boxd.it/3S5S6R,4.5,Yes,,2023-02-17
2023-02-20,I Want You Back,2022,https://boxd.it/3SJf5F,3.5,,,2023-02-19
2023-02-22,All Quiet on the Western Front,2022,https://boxd.it/3Tmrif,3,,,2023-02-21
2023-03-01,Green Book,2018,https://boxd.it/3VkYVD,1.5,,,2023-02-28
2023-03-06,Fire of Love,2022,https://boxd.it/3WJoUt,3,,,2023-03-06
2023-03-08,Stop Making Sense,1984,https://boxd.it/3XflDj,5,Yes,,2023-03-08
2023-03-09,Stop Making Sense,1984,https://boxd.it/3XlbT9,5,Yes,,2023-03-08
2023-03-09,Stop Making Sense,1984,https://boxd.it/3XnuiP,5,Yes,,2023-03-08
2023-03-09,Stop Making Sense,1984,https://boxd.it/3XpdyP,5,Yes,,2023-03-08
2023-03-09,Stop Making Sense,1984,https://boxd.it/3XvB4B,5,Yes,,2023-03-09
2023-03-09,Stop Making Sense,1984,https://boxd.it/3XwamZ,5,Yes,,2023-03-09
2023-03-10,Stop Making Sense,1984,https://boxd.it/3XzzgN,5,Yes,,2023-03-09
2023-03-10,Stop Making Sense,1984,https://boxd.it/3XCLdH,5,Yes,,2023-03-09
2023-03-10,Stop Making Sense,1984,https://boxd.it/3XG9fD,5,Yes,,2023-03-09
2023-03-10,Stop Making Sense,1984,https://boxd.it/3XKENz,5,Yes,,2023-03-10
2023-03-11,David Byrne's American Utopia,2020,https://boxd.it/3XTGWL,5,Yes,,2023-03-10
2023-03-13,Women Talking,2022,https://boxd.it/3YuORj,3,,,2023-03-12
2023-03-13,The Fabelmans,2022,https://boxd.it/3Yyqjl,4,,,2023-03-12
2023-03-13,All the Beauty and the Bloodshed,2022,https://boxd.it/3YBTU7,4,,,2023-03-12
2023-03-14,Please Baby Please,2022,https://boxd.it/3YUsVl,4,,,2023-03-13
2023-03-15,Scorpio Rising,1963,https://boxd.it/3Z44fv,4,,,2023-03-14
2023-03-15,M. Butterfly,1993,https://boxd.it/3ZcF7f,3,,,2023-03-15
2023-03-16,Crimes of the Future,1970,https://boxd.it/3ZpJYj,1.5,,,2023-03-15
2023-03-17,You Were Never Really Here,2017,https://boxd.it/3ZFqFz,4.5,,,2023-03-16
2023-03-18,Crash,1996,https://boxd.it/3ZSzjN,4.5,Yes,,2023-03-17
2023-03-19,No Country for Old Men,2007,https://boxd.it/40dnSX,4,,weekend watchlist,2023-03-18
2023-03-20,Long Train Running: A History of the Oakland Blues,1981,https://boxd.it/40mDaZ,3,,,2023-03-19
2023-03-20,The Last Five Years,2014,https://boxd.it/40v3Wr,2,,,2023-03-19
2023-03-22,Holy Motors,2012,https://boxd.it/4139VH,5,,,2023-03-21
2023-03-26,In the Mood for Love,2000,https://boxd.it/426r8j,4,,,2023-03-26
2023-03-26,Crumb,1994,https://boxd.it/427aTf,4.5,,,2023-03-26
2023-03-27,Sid and Nancy,1986,https://boxd.it/42qU5D,4.5,Yes,,2023-03-27
2023-03-28,Jodorowsky's Dune,2013,https://boxd.it/42EeQZ,2.5,,,2023-03-27
2023-03-31,Daddy Longlegs,2009,https://boxd.it/43jpxr,3.5,,,2023-03-30
2023-04-01,Training Day,2001,https://boxd.it/43EdJd,3,,,2023-03-31
2023-04-02,The People Under the Stairs,1991,https://boxd.it/43TIwz,5,Yes,,2023-04-01
2023-04-03,boygenius: the film,2023,https://boxd.it/444q3V,,,,2023-04-02
2023-04-03,Modern Times,1936,https://boxd.it/446Su5,4,,,2023-04-02
2023-04-03,We Bare Bears: The Movie,2020,https://boxd.it/44ehQJ,4,,,2023-04-02
2023-04-03,DumbLand,2002,https://boxd.it/44hbwT,3,,,2023-04-02
2023-04-09,TÁR,2022,https://boxd.it/45WoXp,4.5,Yes,,2023-04-08
2023-04-10,The Miseducation of Cameron Post,2017,https://boxd.it/46ck9x,4,,,2023-04-09
2023-04-10,Stereo (Tile 3B of a CAEE Educational Mosaic),1969,https://boxd.it/46l5gL,1.5,,,2023-04-10
2023-04-11,Auto Focus,2002,https://boxd.it/46AC2x,4.5,,,2023-04-10
2023-04-11,Untitled: New Blue,1995,https://boxd.it/46EqKP,,,,2023-04-11
2023-04-16,Puss in Boots: The Last Wish,2022,https://boxd.it/47V1mL,4,,,2023-04-15
2023-04-17,Happiness,1998,https://boxd.it/4834th,3.5,,,2023-04-16
2023-04-17,Brigsby Bear,2017,https://boxd.it/48chHJ,4,,,2023-04-16
2023-04-20,Hereditary,2018,https://boxd.it/48WjJJ,4,Yes,,2023-04-19
2023-04-21,The 'Burbs,1989,https://boxd.it/49cxTb,3,,,2023-04-21
2023-04-22,Cosmopolis,2012,https://boxd.it/49ve39,3.5,,,2023-04-22
2023-04-23,A Dangerous Method,2011,https://boxd.it/49xpJz,3,,,2023-04-22
2023-04-23,Maps to the Stars,2014,https://boxd.it/49BTwX,3,,,2023-04-22
2023-04-24,Eastern Promises,2007,https://boxd.it/49TBNx,4,,,2023-04-23
2023-04-24,Ernest & Celestine,2012,https://boxd.it/4a1xlP,3.5,,,2023-04-23
2023-04-25,Baby Oopsie 2: Murder Dolls,2022,https://boxd.it/4aivGl,3,,,2023-04-24
2023-04-25,Baby Oopsie 3: Burn Baby Burn,2022,https://boxd.it/4aj6wd,3,,,2023-04-24
2023-04-27,John Mulaney: Baby J,2023,https://boxd.it/4aEOzR,3,,,2023-04-26
2023-04-27,Children of Men,2006,https://boxd.it/4aNe5p,4.5,,,2023-04-26
2023-04-28,Black Narcissus,1947,https://boxd.it/4aWen7,2.5,,,2023-04-27
2023-04-28,Harold and Maude,1971,https://boxd.it/4aYDYh,5,,,2023-04-27
2023-04-30,Charade,1963,https://boxd.it/4bzqMV,4,,,2023-04-30
2023-05-01,Final Destination,2000,https://boxd.it/4bHsJF,3,,,2023-04-30
2023-05-01,Final Destination 2,2003,https://boxd.it/4bJrhf,3,,,2023-04-30
2023-05-01,Final Destination 3,2006,https://boxd.it/4bRV4r,3,,,2023-04-30
2023-05-03,House,1985,https://boxd.it/4ckkUX,2.5,,,2023-05-02
2023-05-03,Black Girl,1966,https://boxd.it/4cmhqp,4.5,,,2023-05-02
2023-05-03,The Deer Hunter,1978,https://boxd.it/4cp10B,3,,,2023-05-02
2023-05-04,The Menu,2022,https://boxd.it/4cDdAT,2.5,,,2023-05-03
2023-05-04,Babylon,2022,https://boxd.it/4cH6lb,2,,,2023-05-03
2023-05-06,The Favourite,2018,https://boxd.it/4d5s53,3.5,,,2023-05-05
2023-05-06,Dead Ringers,1988,https://boxd.it/4d7pJX,4.5,,,2023-05-05
2023-05-06,Female Trouble,1974,https://boxd.it/4df2a7,5,Yes,,2023-05-05
2023-05-08,When Harry Met Sally...,1989,https://boxd.it/4dPynp,4,,,2023-05-07
2023-05-09,A History of Violence,2005,https://boxd.it/4dYxWr,4,,,2023-05-08
2023-05-09,Some Like It Hot,1959,https://boxd.it/4e6xHn,4.5,Yes,,2023-05-08
2023-05-10,The Dead Zone,1983,https://boxd.it/4ef3gz,3,,,2023-05-09
2023-05-11,Hannah Gadsby: Something Special,2023,https://boxd.it/4eA9MX,3,,,2023-05-11
2023-05-12,The Canyons,2013,https://boxd.it/4eGH6t,1.5,,,2023-05-11
2023-05-13,Mikey and Nicky,1976,https://boxd.it/4eSCsN,4,,,2023-05-12
2023-05-15,Bones,2001,https://boxd.it/4fugAV,2,,,2023-05-14
2023-05-16,The Honeymoon Killers,1970,https://boxd.it/4fKDFB,2.5,,,2023-05-15
2023-05-17,Inside,2023,https://boxd.it/4fSs59,2,,,2023-05-16
2023-05-18,The Living End,1992,https://boxd.it/4g9W37,4,,,2023-05-17
2023-05-20,Night of the Living Dead,1968,https://boxd.it/4gteMn,4,,,2023-05-18
2023-05-20,A Night on Bald Mountain,1933,https://boxd.it/4gwdcT,4,,,2023-05-19
2023-05-20,Black Panther: Wakanda Forever,2022,https://boxd.it/4gCjRZ,3,,,2023-05-19
2023-05-22,National Treasure,2004,https://boxd.it/4hddmP,3.5,,,2023-05-21
2023-05-23,The Forty-Year-Old Version,2020,https://boxd.it/4hsslR,4,,,2023-05-22
2023-05-24,Jupiter Ascending,2015,https://boxd.it/4hE0VB,2,,,2023-05-23
2023-05-25,Memento,2000,https://boxd.it/4hU80F,3.5,,,2023-05-24
2023-05-25,The Seventh Continent,1989,https://boxd.it/4hW0fh,4,,,2023-05-24
2023-05-28,Cruising,1980,https://boxd.it/4iB2BL,4.5,Yes,,2023-05-27
2023-05-28,Norma Rae,1979,https://boxd.it/4iCLpd,4,Yes,,2023-05-27
2023-05-29,House II: The Second Story,1987,https://boxd.it/4iNdnp,2,,,2023-05-28
2023-05-29,The Big Lebowski,1998,https://boxd.it/4iV6ZR,4.5,,,2023-05-28
2023-05-30,EO,2022,https://boxd.it/4j91ef,4,,,2023-05-29
2023-06-02,The Incredibly True Adventure of Two Girls in Love,1995,https://boxd.it/4jTZ2v,4,,,2023-06-01
2023-06-03,Ant-Man and the Wasp: Quantumania,2023,https://boxd.it/4k1TX7,2.5,,,2023-06-02
2023-06-04,The Doom Generation,1995,https://boxd.it/4krahR,4.5,,,2023-06-03
2023-06-05,Dreams,1990,https://boxd.it/4kJbD1,4,,,2023-06-04
2023-06-05,Lingua Franca,2019,https://boxd.it/4kL6bb,4.5,Yes,,2023-06-04
2023-06-11,The Holy Mountain,1973,https://boxd.it/4mkiDP,5,,,2023-06-10
2023-06-14,The Celluloid Closet,1995,https://boxd.it/4ney8b,3,Yes,,2023-06-13
2023-06-16,The Times of Harvey Milk,1984,https://boxd.it/4nHJDR,4.5,Yes,,2023-06-15
2023-06-18,Y Tu Mamá También,2001,https://boxd.it/4odsY3,4.5,Yes,,2023-06-17
2023-06-18,Bound,1996,https://boxd.it/4ogJpZ,4.5,,,2023-06-17
2023-06-19,The Apartment,1960,https://boxd.it/4ou0jP,4,,,2023-06-18
2023-06-19,Casa Susanna,2022,https://boxd.it/4oDKsV,3,,,2023-06-18
2023-06-20,Anything Goes,2021,https://boxd.it/4oQE11,4,,,2023-06-19
2023-06-21,Green Room,2015,https://boxd.it/4p3ywD,4.5,,,2023-06-20
2023-06-21,D.E.B.S.,2004,https://boxd.it/4pcjNd,4,,,2023-06-20
2023-06-22,Knock at the Cabin,2023,https://boxd.it/4pl9bL,2,,,2023-06-21
2023-06-22,Polite Society,2023,https://boxd.it/4pnmeR,3.5,,,2023-06-21
2023-06-22,Phantom of the Paradise,1974,https://boxd.it/4pslOz,5,,,2023-06-21
2023-06-24,The Lighthouse,2019,https://boxd.it/4pZuzJ,5,Yes,,2023-06-23
2023-06-24,True Stories,1986,https://boxd.it/4pZzW9,5,Yes,,2023-06-23
2023-06-28,Crimes of the Future,2022,https://boxd.it/4rcj9v,4.5,Yes,,2023-06-27
2023-06-29,Call Me by Your Name,2017,https://boxd.it/4rslOd,4,Yes,,2023-06-28
2023-07-03,"To Wong Foo, Thanks for Everything! Julie Newmar",1995,https://boxd.it/4sFyod,3,,,2023-07-02
2023-07-04,M3GAN,2022,https://boxd.it/4sOvPt,2.5,,,2023-07-03
2023-07-04,There Will Be Blood,2007,https://boxd.it/4sZU5n,4,,,2023-07-03
2023-07-06,Mysterious Skin,2004,https://boxd.it/4ty6UZ,5,,,2023-07-05
2023-07-07,Sweet Smell of Success,1957,https://boxd.it/4tGpg1,3.5,,,2023-07-06
2023-07-09,Black Dynamite,2009,https://boxd.it/4usLdz,5,Yes,,2023-07-09
2023-07-10,The Slumber Party Massacre,1982,https://boxd.it/4uLSm7,3.5,,,2023-07-09
2023-07-11,Ziggy Stardust and the Spiders from Mars,1979,https://boxd.it/4v71Zf,5,,,2023-07-10
2023-07-15,Rebellion in Patagonia,1974,https://boxd.it/4wefx3,4.5,,,2023-07-14
2023-07-16,Finally Got the News,1970,https://boxd.it/4wtQrB,4,,,2023-07-15
2023-07-16,The United Mine Workers of America 1970: A House Divided,1971,https://boxd.it/4wtRd1,,,,2023-07-15
2023-07-16,Los Trabajadores,2003,https://boxd.it/4wtRHZ,,,,2023-07-15
2023-07-16,I'm NOT on the Menu,2018,https://boxd.it/4wtRNN,,,,2023-07-15
2023-07-17,Please Baby Please,2022,https://boxd.it/4wTqbp,4.5,Yes,,2023-07-16
2023-07-19,Living with Chucky,2022,https://boxd.it/4xlTil,3,,,2023-07-18
2023-07-22,Shit & Champagne,2020,https://boxd.it/4yoBJN,3,,,2023-07-21
2023-07-23,Thrust!,2022,https://boxd.it/4z6Ir5,2,,,2023-07-22
2023-07-24,The Royal Tenenbaums,2001,https://boxd.it/4zmXB7,4,,,2023-07-23
2023-07-24,The Handmaiden,2016,https://boxd.it/4zCeih,4,,,2023-07-23
2023-07-25,The Life Aquatic with Steve Zissou,2004,https://boxd.it/4zPDCn,3.5,,,2023-07-24
2023-07-26,Infinity Pool,2023,https://boxd.it/4ArhQX,4,,,2023-07-25
2023-07-28,Bulworth,1998,https://boxd.it/4B0w5d,4,,,2023-07-27
2023-07-28,Oppenheimer,2023,https://boxd.it/4Bbv75,4,,,2023-07-27
2023-07-30,Klute,1971,https://boxd.it/4BY6HF,3.5,,,2023-07-29
2023-07-31,Barbie,2023,https://boxd.it/4CdP57,4.5,,,2023-07-30
2023-07-31,Guys & Balls,2004,https://boxd.it/4CmoDf,3,,,2023-07-30
2023-08-01,Being There,1979,https://boxd.it/4CNs2L,5,,,2023-07-31
2023-08-05,Daisies,1966,https://boxd.it/4DSoBr,3.5,,,2023-08-04
2023-08-06,Evil Dead Rise,2023,https://boxd.it/4Em9u1,3,,,2023-08-05
2023-08-06,Cocaine Bear,2023,https://boxd.it/4EogdP,1.5,,,2023-08-05
2023-08-07,Cyrano,2021,https://boxd.it/4EQvrN,4,Yes,,2023-08-06
2023-08-10,Jackass Shark Week,2021,https://boxd.it/4FL43X,2.5,,,2023-08-09
2023-08-11,The Super Mario Bros. Movie,2023,https://boxd.it/4G2I1h,3,,,2023-08-10
2023-08-12,Smoking Causes Coughing,2022,https://boxd.it/4GqbQf,4,,,2023-08-12
2023-08-14,Harakiri,1962,https://boxd.it/4H5Z85,4.5,,,2023-08-13
2023-08-14,They Cloned Tyrone,2023,https://boxd.it/4H9YE3,4,,,2023-08-14
2023-08-17,Oldboy,2003,https://boxd.it/4I2AfD,4.5,,,2023-08-16
2023-08-19,Safe,1995,https://boxd.it/4IGxpP,4.5,,,2023-08-19
2023-08-20,Rat Race,2001,https://boxd.it/4IXVF7,3,,,2023-08-19
2023-08-21,The Wild One,1953,https://boxd.it/4Jk8zZ,3.5,,,2023-08-20
2023-08-24,Aftersun,2022,https://boxd.it/4KgWJV,4.5,,,2023-08-24
2023-08-27,How to Blow Up a Pipeline,2022,https://boxd.it/4L2LHb,3.5,,,2023-08-26
2023-08-27,Okja,2017,https://boxd.it/4L753X,3.5,,,2023-08-26
2023-08-28,"Red, White & Royal Blue",2023,https://boxd.it/4Lr75B,2,,,2023-08-27
2023-08-29,Texas Chainsaw Massacre,2022,https://boxd.it/4LMfCb,1.5,,,2023-08-28
2023-09-02,Party Girl,1995,https://boxd.it/4MWwxr,3.5,,,2023-09-02
2023-09-03,Phantom of the Paradise,1974,https://boxd.it/4NdMLD,5,Yes,,2023-09-02
2023-09-04,Ghost World,2001,https://boxd.it/4Nz7nJ,3.5,Yes,,2023-09-03
2023-09-05,Train to Busan,2016,https://boxd.it/4NO41Z,4,,,2023-09-04
2023-09-06,I Like Movies,2022,https://boxd.it/4Oaaxr,4,,,2023-09-05
2023-09-08,Bram Stoker's Dracula,1992,https://boxd.it/4OGzu7,4.5,,,2023-09-07
2023-09-09,80 for Brady,2023,https://boxd.it/4OWY2z,3.5,,,2023-09-08
2023-09-09,Sweet Movie,1974,https://boxd.it/4OYWZN,2,,,2023-09-08
2023-09-10,Bottoms,2023,https://boxd.it/4PgCB3,5,,,2023-09-09
2023-09-11,Inside Llewyn Davis,2013,https://boxd.it/4PC5Uv,4,,,2023-09-10
2023-09-12,Let the Right One In,2008,https://boxd.it/4PVKMv,5,,,2023-09-11
2023-09-16,Knives Out,2019,https://boxd.it/4QX0RH,4,Yes,,2023-09-15
2023-09-18,Eve's Bayou,1997,https://boxd.it/4Rv8Op,4,,,2023-09-17
2023-09-18,Argo,2012,https://boxd.it/4RBQbD,3,,,2023-09-17
2023-09-20,Fool's Paradise,2023,https://boxd.it/4S86YZ,1,,,2023-09-19
2023-09-22,Hoop Dreams,1994,https://boxd.it/4SB6Hd,5,,,2023-09-21
2023-09-22,Machete,2007,https://boxd.it/4SCrph,,,,2023-09-21
2023-09-22,Planet Terror,2007,https://boxd.it/4SCxm9,3.5,,,2023-09-21
2023-09-22,Werewolf Women of the S.S.,2007,https://boxd.it/4SCxwt,,,,2023-09-21
2023-09-22,Don't,2007,https://boxd.it/4SCxC7,,,,2023-09-21
2023-09-22,Thanksgiving,2007,https://boxd.it/4SCxER,,,,2023-09-21
2023-09-23,Tales from the Crypt,1972,https://boxd.it/4SRYPR,3,,,2023-09-22
2023-09-24,Stop Making Sense,1984,https://boxd.it/4T4rEH,5,Yes,,2023-09-23
2023-09-24,Vampire's Kiss,1988,https://boxd.it/4TbwHP,5,Yes,,2023-09-23
2023-09-24,Malignant,2021,https://boxd.it/4TfK6h,3.5,Yes,,2023-09-24
2023-09-25,Barton Fink,1991,https://boxd.it/4TysYj,4,,,2023-09-24
2023-09-26,Sanctuary,2022,https://boxd.it/4TSdEt,4,,,2023-09-26
2023-09-28,Take Out,2004,https://boxd.it/4Up45l,4,,,2023-09-28
2023-09-29,Dracula 3000,2004,https://boxd.it/4UCGEf,0.5,,,2023-09-28
2023-09-30,The Abominable Dr. Phibes,1971,https://boxd.it/4UVndd,3.5,,,2023-09-29
2023-09-30,Flesh for Frankenstein,1973,https://boxd.it/4UXMZb,3,,,2023-09-29
2023-10-01,Stop Making Sense,1984,https://boxd.it/4VhEHt,5,Yes,,2023-09-30
2023-10-05,Behind the Mask: The Rise of Leslie Vernon,2006,https://boxd.it/4WGVoR,4,,,2023-10-04
2023-10-06,Master Gardener,2022,https://boxd.it/4WYkDB,3.5,,,2023-10-05
2023-10-07,Hellbound: Hellraiser II,1988,https://boxd.it/4Xgy1x,4.5,,,2023-10-06
2023-10-08,Camp Rock 2: The Final Jam,2010,https://boxd.it/4XBmGb,4.5,Yes,,2023-10-07
2023-10-08,New York Ninja,2021,https://boxd.it/4XGNMb,3.5,,,2023-10-08
2023-10-08,Killer Klowns from Outer Space,1988,https://boxd.it/4XIamd,4,Yes,,2023-10-08
2023-10-08,Stop Making Sense,1984,https://boxd.it/4XIYdP,5,Yes,,2023-10-08
2023-10-09,The Lost Boys,1987,https://boxd.it/4Y0SYh,4.5,,,2023-10-08
2023-10-10,One Cut of the Dead,2017,https://boxd.it/4Yn6ml,4,Yes,,2023-10-09
2023-10-12,Kill Boksoon,2023,https://boxd.it/4Z1mkF,3.5,,,2023-10-11
2023-10-13,Strange Way of Life,2023,https://boxd.it/4ZhMz9,4,,,2023-10-12
2023-10-13,The Human Voice,2020,https://boxd.it/4ZhUYB,4.5,,,2023-10-12
2023-10-13,Sick of Myself,2022,https://boxd.it/4ZjRNz,4,,,2023-10-12
2023-10-15,The Virgin Suicides,1999,https://boxd.it/4ZWzvl,4,,,2023-10-14
2023-10-16,The Celebration,1998,https://boxd.it/50mCiL,4.5,,,2023-10-15
2023-10-17,Asylum,1972,https://boxd.it/50HGZh,2,,,2023-10-16
2023-10-19,Casper,1995,https://boxd.it/51eGPd,2,,,2023-10-18
2023-10-20,House of Wax,2005,https://boxd.it/51xtbd,3.5,,,2023-10-19
2023-10-22,La Llorona,2019,https://boxd.it/52bTRT,4,,,2023-10-21
2023-10-22,The Last House on the Left,1972,https://boxd.it/52cLS7,2.5,,,2023-10-21
2023-10-23,Warm Bodies,2013,https://boxd.it/52ANMD,2.5,,,2023-10-22
2023-10-23,The Wonderful Story of Henry Sugar,2023,https://boxd.it/52B4Kp,4,,,2023-10-22
2023-10-24,Midnight Cowboy,1969,https://boxd.it/52Xq8B,4.5,,,2023-10-23
2023-10-25,The Omen,1976,https://boxd.it/53ewNT,3.5,,,2023-10-24
2023-10-26,Vampyr,1932,https://boxd.it/53u3zP,4,,,2023-10-25
2023-10-26,The Hills Have Eyes,1977,https://boxd.it/53uiRz,3.5,,,2023-10-25
2023-10-27,Black Sunday,1960,https://boxd.it/53Mn6p,2,,,2023-10-26
2023-10-28,Free Voice of Labor: The Jewish Anarchists,1980,https://boxd.it/53YFgB,4,Yes,,2023-10-27
2023-10-28,Victor and Victoria,1933,https://boxd.it/543zbZ,3.5,,,2023-10-27
2023-10-28,Victor/Victoria,1982,https://boxd.it/546tux,4,,,2023-10-27
2023-10-28,No Hard Feelings,2023,https://boxd.it/54da87,3,,,2023-10-28
2023-10-29,Newsies,1992,https://boxd.it/54wP2n,5,Yes,,2023-10-28
2023-10-30,A Nightmare on Elm Street 4: The Dream Master,1988,https://boxd.it/54OnWN,3,,,2023-10-29
2023-10-30,The Wrath of Becky,2023,https://boxd.it/54SWHV,3.5,,,2023-10-29
2023-10-30,Ring,1998,https://boxd.it/54W1u9,4,,,2023-10-29
2023-10-31,The Outwaters,2022,https://boxd.it/55jviX,,,,2023-10-30
2023-11-01,"It's the Great Pumpkin, Charlie Brown",1966,https://boxd.it/55B1Rf,,,,2023-10-31
2023-11-01,Wallace & Gromit: The Curse of the Were-Rabbit,2005,https://boxd.it/55Ehkn,4.5,,,2023-10-31
2023-11-01,Slotherhouse,2023,https://boxd.it/55GuHt,2.5,,,2023-10-31
2023-11-02,Poison,2023,https://boxd.it/5632SJ,4.5,,,2023-11-01
2023-11-02,The Rat Catcher,2023,https://boxd.it/563Eab,4,,,2023-11-01
2023-11-03,Passages,2023,https://boxd.it/56md8b,4,,,2023-11-02
2023-11-05,Theater Camp,2023,https://boxd.it/573jbh,4,,,2023-11-04
2023-11-06,The Swan,2023,https://boxd.it/57n4R3,3.5,,,2023-11-05
2023-11-06,The Civil Dead,2022,https://boxd.it/57sGfB,4,,,2023-11-05
2023-11-07,Meantime,1983,https://boxd.it/57Nmuj,4,,,2023-11-06
2023-11-09,John Wick,2014,https://boxd.it/58lX91,3.5,Yes,,2023-11-08
2023-11-10,John Wick: Chapter 2,2017,https://boxd.it/58BXBL,4,,,2023-11-09
2023-11-12,Popstar: Never Stop Never Stopping,2016,https://boxd.it/59fqIf,5,Yes,,2023-11-11
2023-11-12,John Wick: Chapter 3 – Parabellum,2019,https://boxd.it/59gHKf,4,,,2023-11-11
2023-11-13,Fantastic Mr. Fox,2009,https://boxd.it/59EQ4v,5,Yes,,2023-11-12
2023-11-15,John Wick: Chapter 4,2023,https://boxd.it/5afxFB,4,,,2023-11-14
2023-11-16,Watermelon Man,1970,https://boxd.it/5anuGn,4,,,2023-11-15
2023-11-17,Magic Mike XXL,2015,https://boxd.it/5aMKUl,4.5,,,2023-11-16
2023-11-19,The Holdovers,2023,https://boxd.it/5bhmDn,5,,,2023-11-18
2023-11-20,The Man Who Killed Don Quixote,2018,https://boxd.it/5bQq8X,4,Yes,,2023-11-19
2023-11-20,A Room with a View,1986,https://boxd.it/5bTLSD,3.5,,,2023-11-20
2023-11-22,La Strada,1954,https://boxd.it/5cuWIt,3,,,2023-11-21
2023-11-24,Chris Fleming: Hell,2023,https://boxd.it/5d2gXT,3.5,,,2023-11-23
2023-11-24,The Five Devils,2022,https://boxd.it/5d7aOh,3.5,,,2023-11-23
2023-11-25,Beau Is Afraid,2023,https://boxd.it/5dm91D,4.5,,,2023-11-24
2023-11-27,"Are You There God? It's Me, Margaret.",2023,https://boxd.it/5e37C9,3.5,,,2023-11-26
2023-11-27,Hoodwinked!,2005,https://boxd.it/5ecfMz,4,Yes,,2023-11-26
2023-11-28,Magic Mike's Last Dance,2023,https://boxd.it/5eGULR,3,,,2023-11-27
2023-11-30,Moonage Daydream,2022,https://boxd.it/5ff1MZ,4,,,2023-11-29
2023-12-01,Asteroid City,2023,https://boxd.it/5fw3C7,4.5,,,2023-11-30
2023-12-03,Dream Scenario,2023,https://boxd.it/5g72Eb,3.5,,,2023-12-02
2023-12-04,Wingwomen,2023,https://boxd.it/5gy6zX,3.5,,,2023-12-03
2023-12-05,Violent Night,2022,https://boxd.it/5gMIup,2.5,,,2023-12-03
2023-12-05,Mike Birbiglia: The Old Man and the Pool,2023,https://boxd.it/5h1ks5,4,,,2023-12-05
2023-12-06,Piaffe,2022,https://boxd.it/5hjPll,3.5,,,2023-12-06
